id,created_at,text
973238833214119936,2018-03-12 16:46:34,"b'RT @dekoran1: Berlijnse moskee gaat in vlammen op, tieners verdacht  https://t.co/P6WlpARol1  @lidwieneik_boom'"
973238804332072967,2018-03-12 16:46:27,b'RT @dekoran1: Drentse sauna doet aangifte na douchebeelden op pornowebsite  https://t.co/hTKPyfaInt  @lidwieneik_boom'
973238783129858048,2018-03-12 16:46:22,b'RT @dekoran1: Zwitserland zet Colombiaanse het land uit vanwege plannen aanslag  https://t.co/UMUJp5jHC1  @lidwieneik_boom'
973238740788371456,2018-03-12 16:46:12,b'RT @dekoran1: Links Verbond Rotterdam valt toch uit elkaar na ophef over IS-tweet  https://t.co/xkoRHutea5  @lidwieneik_boom'
973238710820012033,2018-03-12 16:46:05,b'RT @dekoran1: Veel nieuwe klanten voor Triodos en ASN na salarisrel ING  https://t.co/nbi2efWxsR  @lidwieneik_boom'
973238558717808646,2018-03-12 16:45:28,b'RT @dekoran1: Blind keert terug bij Ajax als rvc-lid (kan hij de RvC kapot maken)  https://t.co/ggdyusLmtV  @lidwieneik_boom'
973238520692305920,2018-03-12 16:45:19,"b""RT @dekoran1: Geweld tegen politiemensen: 'Mensen accepteren geen gezag meer'  https://t.co/xbhlGnTzJa  @lidwieneik_boom"""
973238495102820352,2018-03-12 16:45:13,"b""RT @dekoran1: Astrid Holleeder: 'Mijn eigen dochter weet niet eens waar ik woon'  https://t.co/qcTYvjBrT5  @lidwieneik_boom"""
973238219415441408,2018-03-12 16:44:08,b'#Defensie moet tijdelijk gevechtsonderdelen opheffen door personeelstekort! https://t.co/kQPHKRxG8U via @wordpressdotcom\n@BLIKOPENER333'
973232805508452353,2018-03-12 16:22:37,b'Baby\xe2\x80\x99s kinderopvang gedrogeerd want eigenaresse wilde sporten https://t.co/lNmE5QDBH2 via @telegraaf\n@BLIKOPENER333'
973232651497824258,2018-03-12 16:22:00,b'Televisie-interview O.J. Simpson zorgt voor opschudding https://t.co/cGhCOIjUiB via @telegraaf\n@BLIKOPENER333'
973232247691251717,2018-03-12 16:20:24,b'Personeelstekorten in zorg nemen toe https://t.co/ibPLihEb1S via @telegraaf\n@BLIKOPENER333'
973232119144206336,2018-03-12 16:19:53,b'Tientallen doden bij vliegtuigcrash Nepal https://t.co/3JEWTcaGyd via @telegraaf\n@BLIKOPENER333'
973231770446499840,2018-03-12 16:18:30,b'\xe2\x80\x99Gentse\xe2\x80\x99 voyeur wiste vanmorgen nog snel al zijn gegevens https://t.co/Zen7Syj4lS via @telegraaf\n@BLIKOPENER333'
973231487431700480,2018-03-12 16:17:23,b'Helikoptercrash New York: 5 doden https://t.co/3dsK7rWdhs via @telegraaf\n@BLIKOPENER333'
973231254136066048,2018-03-12 16:16:27,b'Controle bij tandartsen om foto\xe2\x80\x99s https://t.co/n8IonjDz9m via @telegraaf\n@BLIKOPENER333'
973231066260664331,2018-03-12 16:15:42,b'Babylijkje gevonden in Belgisch huis https://t.co/WyDtgYHpNZ via @telegraaf\n@BLIKOPENER333'
973230754842005505,2018-03-12 16:14:28,b'Aardbevingen krijgen aandacht op Koningsdag https://t.co/TpdMTh3DXT via @telegraaf\n@BLIKOPENER333'
973230537430257664,2018-03-12 16:13:36,b'Lange rij voor rechtbank: iedereen wil Astrid horen https://t.co/fPiGMum0fe via @telegraaf\n@BLIKOPENER333'
973230253823930369,2018-03-12 16:12:28,b'#Schiphol zoekt zee op https://t.co/BhlLN1e6TB via @telegraaf\n@BLIKOPENER333'
973230011556794369,2018-03-12 16:11:31,b'Zoektocht naar mannen die in 1974 verdwenen https://t.co/xXqjO9G7Va via @telegraaf\n@BLIKOPENER333'
