Category,Item_Variant,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16
Rice Bowl,RB Chicken Chops Sauce Blackpepper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121359223
Rice Bowl,RB Chicken Chops Sauce Bolognaise,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147710487,0,0
Rice Bowl,RB Chicken Chops Sauce Carbonara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082644628,0
Rice Bowl,RB Chicken Chops Sauce Teriyaki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41322314,0.242718447
Rice Bowl,RB Chicken Katsu,1.482127289,1.655933763,1.560758082,1.115618661,1.726973684,1.50801131,1.7,5.372217959,1.280788177,1.579778831,2.364864865,2.562111801,1.10323089,0.443131462,0,0
Rice Bowl,RB Chicken Katsu Sauce BBQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664697194,0.743801653,0.72815534
Rice Bowl,RB Chicken Katsu Sauce Blackpepper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664697194,0.41322314,0.485436893
Rice Bowl,RB Chicken Katsu Sauce Bolognaise,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221565731,0.826446281,0.36407767
Rice Bowl,RB Chicken Katsu Sauce Carbonara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165289256,0
Rice Bowl,RB Chicken Katsu Sauce Teriyaki,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516986706,0.495867769,0.36407767
Rice Bowl,RB Chicken Teriyaki,1.307759372,0.919963201,2.229654404,1.318458418,0.575657895,1.413760603,1.2,1.611665388,1.871921182,2.843601896,1.52027027,1.319875776,1.733648542,0.295420975,0,0
Rice Bowl,RB Chicken Wings Sauce BBQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369276219,0,0.485436893
Rice Bowl,RB Chicken Wings Sauce Blackpepper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242718447
Rice Bowl,RB Chicken Wings Sauce Bolognaise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242718447
Rice Bowl,RB Chicken Wings Sauce Carbonara,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147710487,0,0
Rice Bowl,RB Chicken Wings Sauce Teriyaki,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073855244,0,0.121359223
Smoothies,Avocado Smoothies,0,0.09199632,0.11148272,0.202839757,0,0,0,0.076745971,0.295566502,0.236966825,0.168918919,0,0.078802206,0.073855244,0,0.242718447
Smoothies,Banana Smoothies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082644628,0
Smoothies,Mango Smoothies,0.697471665,0.551977921,0.334448161,0.405679513,0.493421053,0.377002828,0.1,0.076745971,0.197044335,0.157977883,0.168918919,0,0.315208826,0.147710487,0.41322314,0.36407767
Smoothies,Melon,0,0.09199632,0,0.101419878,0.082236842,0,0,0,0.098522167,0,0,0,0,0,0,0
Smoothies,Orange Smoothies,0,0.09199632,0,0,0.164473684,0,0,0.230237913,0.295566502,0.078988942,0.168918919,0,0.078802206,0.073855244,0.082644628,0.121359223
Smoothies,Strawberry Smoothies,0.261551874,0.367985281,0.11148272,0.507099391,0.575657895,0.282752121,0.6,0,0.098522167,0.078988942,0,0,0.236406619,0.147710487,0.247933884,0.242718447
Snack,Bakso Cuanki,0,0,0,0,0,0.754005655,1.6,0.460475825,1.18226601,0.947867299,0.760135135,1.47515528,0.157604413,0.369276219,0,0
Snack,Chicken Wings,0.871839582,1.471941122,0.780379041,1.318458418,1.151315789,0.848256362,1.4,0.844205679,0.78817734,1.105845182,0.675675676,1.785714286,0.945626478,1.1816839,1.074380165,0.606796117
Snack,Holiday Pancakes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165289256,0.485436893
Snack,Onion Rings,0.784655623,0.459981601,0.668896321,1.014198783,0.657894737,0.565504241,0.7,0.767459708,0.689655172,0.631911532,0.844594595,0.698757764,1.10323089,1.1816839,1.074380165,1.09223301
Snack,Pisang Cokelat Lumer,0,0.735970561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snack,Rujak Cireng,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960118168,0.578512397,1.334951456
Snack,Sausage BBQ,0.087183958,0,0.22296544,0.202839757,0.986842105,0.565504241,0.1,0.230237913,0.591133005,0.315955766,0.253378378,0.232919255,0.157604413,1.033973412,0.578512397,0.72815534
Snack,Siomay Eatopia,0,0,0,0,0.904605263,0.754005655,0.8,0.153491942,0,0,0,0.155279503,0.551615445,0,0,0
Snack,Spring Roll,0.087183958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snack,Sweet Home-Made Pancakes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165289256,0.121359223
Snack,Tahu Isi Ala Eatopia,1.830863121,1.563937443,2.118171683,3.346855984,2.220394737,1.979264844,1.9,1.381427475,2.36453202,2.764612954,1.689189189,2.01863354,1.497241923,1.698670606,2.314049587,0.72815534
Snack,Toast Ice Uncle Dim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082644628,0.121359223
Snack,waffle ice cream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121359223
Snack,French Fries,5.318221447,5.519779209,5.016722408,4.15821501,5.427631579,6.220546654,3.9,3.146584804,5.024630542,4.344391785,4.64527027,5.51242236,5.516154452,4.800590842,5.867768595,4.126213592
Snack,Pisang Bakar,1.046207498,0.919963201,0.557413601,0.709939148,1.069078947,0.754005655,0.4,0.690713738,1.083743842,0.789889415,0.675675676,1.086956522,0.788022065,1.550960118,0.743801653,1.09223301
Snack,Pisang Goreng,2.702702703,3.219871205,2.898550725,1.521298174,2.796052632,2.262016965,2,1.688411358,1.18226601,2.05371248,1.435810811,2.173913043,3.309692671,1.994091581,1.32231405,0.72815534
Snack,Ropang,3.748910201,1.379944802,2.564102564,2.129817444,1.5625,1.50801131,1.8,2.072141213,1.773399015,1.184834123,1.351351351,1.397515528,1.576044129,1.994091581,1.570247934,0.970873786
Sparkling Soda,Blue Ocean,0.697471665,0.27598896,0.557413601,0.304259635,0.164473684,0.377002828,0.4,0.306983883,0.39408867,0.078988942,0.422297297,0.155279503,0.078802206,0.221565731,0.330578512,0.121359223
Sparkling Soda,Cola Float,0,0,0,0,0.164473684,0.282752121,0.5,0.076745971,0.098522167,0.157977883,0.168918919,0.155279503,0.236406619,0,0.330578512,0.242718447
Sparkling Soda,Fruit Punch,0,0,0.11148272,0.202839757,0.246710526,0.188501414,0.2,0,0,0.078988942,0,0,0,0,0,0
Sparkling Soda,Green Goblin,0,0,0,0,0,0,0,0,0,0,0,0,0.866824271,0.221565731,0.247933884,0.606796117
Sparkling Soda,Lime Squash,0.261551874,0.367985281,0.445930881,0.912778905,0.411184211,0.565504241,0.3,0.153491942,0.098522167,0.157977883,0.084459459,0.310559006,0.551615445,0,0.165289256,0.242718447
Sparkling Soda,Lychee Sparkling Soda,0.174367916,0.18399264,0.557413601,0.507099391,0.986842105,0.659754948,0.6,0.383729854,0.591133005,0.473933649,0.591216216,0.698757764,0.472813239,0.221565731,0,0.121359223
Sparkling Soda,Mojito Sparkling Soda,0.610287707,0.551977921,0.557413601,0.60851927,0.493421053,0.659754948,0.5,0.230237913,1.083743842,0.236966825,0.337837838,0.776397516,0.157604413,0.073855244,0.247933884,0.242718447
