inertia,max_P,reliability,utility
0.0,5.942867382081046,0.13499999999999998,0.0
0.0,0.09534305949199481,1.0000000000000007,0.0
0.0,0.11214713524298012,1.0000000000000007,0.0
0.0,0.07093535220341021,1.0000000000000007,0.0
0.0,0.16138661883120234,1.0000000000000007,0.0
0.0,0.07932828026457332,1.0000000000000007,0.0
0.0,0.12267087301659096,1.0000000000000007,0.0
0.0,8.429694718282288,0.16459999999999989,0.0
0.0,0.03805969488544864,1.0000000000000007,0.0
0.0,0.0864697050602271,1.0000000000000007,0.0
0.0,0.5474652531487552,0.9878000000000007,0.0
0.0,0.08487387456808146,1.0000000000000007,0.0
0.0,9.1782700285647,0.1498000000000001,0.0
0.0,0.0683323552126989,1.0000000000000007,0.0
0.0,0.11937019377007535,1.0000000000000007,0.0
0.0,0.11487506882927573,1.0000000000000007,0.0
0.0,0.10202933657439663,1.0000000000000007,0.0
0.0,6.762899882301091,0.08039999999999994,0.0
0.0,0.10450363695888797,1.0000000000000007,0.0
0.0,0.1636318628307656,1.0000000000000007,0.0
0.0,0.049038452624430406,1.0000000000000007,0.0
0.0,0.04477457870975432,1.0000000000000007,0.0
0.0,4.977510449965484,0.43270000000000003,0.0
0.0,0.03529712588806852,1.0000000000000007,0.0
0.0,7.24477157327255,0.5480999999999999,0.0
0.0,0.0992562324360139,1.0000000000000007,0.0
0.0,10.12596259479568,0.17699999999999982,0.0
0.0,5.216627681831224,0.42330000000000034,0.0
0.0,0.1500928048476455,1.0000000000000007,0.0
0.0,3.632705036540732,0.28720000000000007,0.0
0.0,0.08602826242850814,1.0000000000000007,0.0
0.0,4.640685055740416,0.07999999999999996,0.0
0.0,0.07511544171624918,1.0000000000000007,0.0
0.0,0.09020059521531215,1.0000000000000007,0.0
0.0,0.07964129341804008,1.0000000000000007,0.0
0.0,0.16994145420522985,1.0000000000000007,0.0
0.0,0.13184221032362764,1.0000000000000007,0.0
0.0,9.971587744723799,0.20799999999999993,0.0
0.0,6.51846938237941,0.08009999999999996,0.0
0.0,0.06549165726253237,1.0000000000000007,0.0
0.0,0.08613411212235095,1.0000000000000007,0.0
0.0,0.07352766343036864,1.0000000000000007,0.0
0.0,0.0760563488770104,1.0000000000000007,0.0
0.0,0.08504917094513574,1.0000000000000007,0.0
0.0,0.10918466378296783,1.0000000000000007,0.0
0.0,0.1174175670632958,1.0000000000000007,0.0
0.0,4.667419966809499,0.0965,0.0
0.0,0.09734274521773438,1.0000000000000007,0.0
0.0,6.055336298918721,0.2017000000000001,0.0
0.0,0.07021699036373147,1.0000000000000007,0.0
0.0,0.1621665357809388,1.0000000000000007,0.0
0.0,3.0230119108610105,0.8251000000000002,0.0
0.0,3.9185729994855047,0.10350000000000008,0.0
0.0,0.12462443579544145,1.0000000000000007,0.0
0.0,0.15015366628359297,1.0000000000000007,0.0
0.0,0.13236280038761375,1.0000000000000007,0.0
0.0,0.07299249983669875,1.0000000000000007,0.0
0.0,0.02947626875846581,1.0000000000000007,0.0
0.0,0.22364082925420814,1.0000000000000007,0.0
0.0,0.1534404279054664,1.0000000000000007,0.0
0.0,0.1202381233709396,1.0000000000000007,0.0
0.0,0.046407394093449725,1.0000000000000007,0.0
0.0,6.05535012287747,0.2534,0.0
0.0,0.15887190944067334,1.0000000000000007,0.0
0.0,0.05886796164286191,1.0000000000000007,0.0
0.0,0.18755372100113715,1.0000000000000007,0.0
0.0,0.053119654151695214,1.0000000000000007,0.0
0.0,0.17619526797095172,1.0000000000000007,0.0
0.0,0.07314379221437546,1.0000000000000007,0.0
0.0,0.27131886089958895,1.0000000000000007,0.0
0.0,0.08752763713398032,1.0000000000000007,0.0
0.0,8.546632179562499,0.16489999999999985,0.0
0.0,0.22588387752791084,1.0000000000000007,0.0
0.0,0.2043760017331915,1.0000000000000007,0.0
0.0,0.13562762564030503,1.0000000000000007,0.0
0.0,10.026383895452614,0.031000000000000073,0.0
0.0,0.05009209083922113,1.0000000000000007,0.0
0.0,0.13648873469215872,1.0000000000000007,0.0
0.0,3.5780323435099493,0.1337999999999999,0.0
0.0,0.08177636716320072,1.0000000000000007,0.0
0.0,7.683981448141428,0.12100000000000016,0.0
0.0,0.02516827135320575,1.0000000000000007,0.0
0.0,0.08493670422710622,1.0000000000000007,0.0
0.0,9.895164809037373,0.20900000000000005,0.0
0.0,0.12837817159687676,1.0000000000000007,0.0
0.0,0.09830734848436067,1.0000000000000007,0.0
0.0,0.033154418234840714,1.0000000000000007,0.0
0.0,0.03016818241939802,1.0000000000000007,0.0
0.0,0.2550741735355018,1.0000000000000007,0.0
0.0,0.16126360193994949,1.0000000000000007,0.0
0.0,4.195445594284893,0.28470000000000006,0.0
0.0,0.178542415679483,1.0000000000000007,0.0
0.0,6.790672926973484,0.05000000000000004,0.0
0.0,0.1586524678292817,1.0000000000000007,0.0
0.0,0.15309757700161353,1.0000000000000007,0.0
0.0,0.09491682168112076,1.0000000000000007,0.0
0.0,0.1272671487926258,1.0000000000000007,0.0
0.0,0.2378857692233919,1.0000000000000007,0.0
0.0,0.1168151901606694,1.0000000000000007,0.0
0.0,7.932366361571535,0.10490000000000008,0.0
0.0,0.05991802802584361,1.0000000000000007,0.0
0.0,8.018844082691427,0.16899999999999993,0.0
0.0,0.1904032275757573,1.0000000000000007,0.0
0.0,0.12912157853045925,1.0000000000000007,0.0
0.0,0.16230603477492136,1.0000000000000007,0.0
0.0,0.0564753909315151,1.0000000000000007,0.0
0.0,0.14023378982917947,1.0000000000000007,0.0
0.0,0.06445346494460683,1.0000000000000007,0.0
0.0,0.24619103050157276,1.0000000000000007,0.0
0.0,0.14363680793048422,1.0000000000000007,0.0
0.0,0.041161483728240696,1.0000000000000007,0.0
0.0,0.18573410538337687,1.0000000000000007,0.0
0.0,0.1393282483831921,1.0000000000000007,0.0
0.0,0.24162095088213517,1.0000000000000007,0.0
0.0,0.09045808556243981,1.0000000000000007,0.0
0.0,10.176925691348986,0.43600000000000005,0.0
0.0,6.344807834147492,0.6771000000000001,0.0
0.0,0.08746543096430387,1.0000000000000007,0.0
0.0,8.937941807688835,0.1803999999999999,0.0
0.0,0.038341174975678155,1.0000000000000007,0.0
0.0,6.283104882409204,0.10520000000000006,0.0
0.0,0.08316519696420253,1.0000000000000007,0.0
0.0,0.07625595339943732,1.0000000000000007,0.0
0.0,0.024677414116125125,1.0000000000000007,0.0
0.0,9.323181523951005,0.2014000000000001,0.0
0.0,0.15299670727548026,1.0000000000000007,0.0
0.0,0.14282792237778016,1.0000000000000007,0.0
0.0,0.05468480643130372,1.0000000000000007,0.0
0.0,0.03793388039364615,1.0000000000000007,0.0
0.0,0.06506791255791652,1.0000000000000007,0.0
0.0,0.05577976339174816,1.0000000000000007,0.0
0.0,0.07499019388961034,1.0000000000000007,0.0
0.0,0.18381567126806603,1.0000000000000007,0.0
0.0,0.10850383378040718,1.0000000000000007,0.0
0.0,0.0781336584241652,1.0000000000000007,0.0
0.0,0.18795156809834107,1.0000000000000007,0.0
0.0,0.19674315185191588,1.0000000000000007,0.0
0.0,0.07867618897837884,1.0000000000000007,0.0
0.0,0.06978446764168204,1.0000000000000007,0.0
0.0,0.12960006872929666,1.0000000000000007,0.0
0.0,0.11793473892082182,1.0000000000000007,0.0
0.0,0.18391808019994677,1.0000000000000007,0.0
0.0,0.1101890920794883,1.0000000000000007,0.0
0.0,9.822852242129668,0.13929999999999998,0.0
0.0,0.08854773949012386,1.0000000000000007,0.0
0.0,5.0015178043943855,0.14910000000000012,0.0
0.0,0.14796054255515728,1.0000000000000007,0.0
0.0,4.264366870751563,0.08279999999999994,0.0
0.0,5.714176934819245,0.2875000000000001,0.0
0.0,0.12598869882424643,1.0000000000000007,0.0
0.0,7.449737315692975,0.053600000000000064,0.0
0.0,0.06079647902956702,1.0000000000000007,0.0
0.0,10.192306891491967,0.03989999999999998,0.0
0.0,0.07610558097391137,1.0000000000000007,0.0
0.0,0.17313016304077278,1.0000000000000007,0.0
0.0,4.249908290574038,0.18990000000000007,0.0
0.0,0.20752129222408022,1.0000000000000007,0.0
0.0,0.1121334131455188,1.0000000000000007,0.0
0.0,0.03448520357312033,1.0000000000000007,0.0
0.0,7.8678935269905335,0.5000000000000003,0.0
0.0,0.09307686400765759,1.0000000000000007,0.0
0.0,0.12132236236635635,1.0000000000000007,0.0
0.0,0.16736094266909068,1.0000000000000007,0.0
0.0,9.699935905355265,0.039399999999999984,0.0
0.0,0.06786742589446301,1.0000000000000007,0.0
0.0,6.0093958617093035,0.44959999999999994,0.0
0.0,0.03395675633861618,1.0000000000000007,0.0
0.0,0.03040153450342106,1.0000000000000007,0.0
0.0,0.07320366937742742,1.0000000000000007,0.0
0.0,0.19809168899336804,1.0000000000000007,0.0
0.0,0.23300192625122615,1.0000000000000007,0.0
0.0,0.1432170644502488,1.0000000000000007,0.0
0.0,0.10471929076563351,1.0000000000000007,0.0
0.0,0.1137821303030938,1.0000000000000007,0.0
0.0,0.03854970373353901,1.0000000000000007,0.0
0.0,0.06487848377736596,1.0000000000000007,0.0
0.0,7.684317526716186,0.6678000000000001,0.0
0.0,0.08356327730629431,1.0000000000000007,0.0
0.0,0.20566245501504637,1.0000000000000007,0.0
0.0,4.522312134517329,0.7981999999999999,0.0
0.0,0.09483379337995039,1.0000000000000007,0.0
0.0,0.1629550199770894,1.0000000000000007,0.0
0.0,0.03315432771543788,1.0000000000000007,0.0
0.0,0.05293269497355306,1.0000000000000007,0.0
0.0,0.07409802710088291,1.0000000000000007,0.0
0.0,0.13477569343136453,1.0000000000000007,0.0
0.0,0.16176185888428468,1.0000000000000007,0.0
0.0,0.1121576070447588,1.0000000000000007,0.0
0.0,0.09920214251587876,1.0000000000000007,0.0
0.0,0.03722137119150039,1.0000000000000007,0.0
0.0,0.10908406539701757,1.0000000000000007,0.0
0.0,0.06511846596133343,1.0000000000000007,0.0
0.0,0.14559465897059273,1.0000000000000007,0.0
0.0,9.189002848811466,0.2174000000000001,0.0
0.0,0.12589683513837416,1.0000000000000007,0.0
0.0,0.212298853292901,1.0000000000000007,0.0
0.0,0.12038306755889339,1.0000000000000007,0.0
0.0,8.266975777491151,0.07300000000000002,0.0
0.0,0.21057065834182342,1.0000000000000007,0.0
0.0,0.13551528891396705,1.0000000000000007,0.0
0.0,0.11529936986432711,1.0000000000000007,0.0
0.0,0.032697514804664644,1.0000000000000007,0.0
0.0,0.0432837338104956,1.0000000000000007,0.0
0.0,0.10405856676923889,1.0000000000000007,0.0
0.0,0.07345448456300344,1.0000000000000007,0.0
0.0,0.27765853312467365,1.0000000000000007,0.0
0.0,0.06556192238564808,1.0000000000000007,0.0
0.0,0.15660896238323646,1.0000000000000007,0.0
0.0,4.7305882098407634,0.6390999999999999,0.0
0.0,0.052121852773646164,1.0000000000000007,0.0
0.0,0.12289746204092847,1.0000000000000007,0.0
0.0,0.08225573292046749,1.0000000000000007,0.0
0.0,0.07867640990379408,1.0000000000000007,0.0
0.0,0.20307841021675535,1.0000000000000007,0.0
0.0,0.1833162652720287,1.0000000000000007,0.0
0.0,5.853023393906242,0.3196,0.0
0.0,8.717437410388957,0.4342000000000001,0.0
0.0,0.08366844317657923,1.0000000000000007,0.0
0.0,0.13570701832905568,1.0000000000000007,0.0
0.0,0.09913884554609324,1.0000000000000007,0.0
0.0,8.696480825368205,0.38480000000000014,0.0
0.0,0.07624227011349212,1.0000000000000007,0.0
0.0,0.2698122087041528,1.0000000000000007,0.0
0.0,0.05850631026122475,1.0000000000000007,0.0
0.0,0.10251664638516365,1.0000000000000007,0.0
0.0,0.11188974362921601,1.0000000000000007,0.0
0.0,0.11577915369170189,1.0000000000000007,0.0
0.0,0.040109289437442686,1.0000000000000007,0.0
0.0,0.23798497603030727,1.0000000000000007,0.0
0.0,0.12179046934080429,1.0000000000000007,0.0
0.0,0.08453677465182925,1.0000000000000007,0.0
0.0,0.09699988847146315,1.0000000000000007,0.0
0.0,0.11243606228417032,1.0000000000000007,0.0
0.0,0.04438235052482398,1.0000000000000007,0.0
0.0,0.1159863699363341,1.0000000000000007,0.0
0.0,0.09849800366156593,1.0000000000000007,0.0
0.0,9.501936531566662,0.21039999999999975,0.0
0.0,0.13913308506551128,1.0000000000000007,0.0
0.0,4.892192609481828,0.3035999999999999,0.0
0.0,0.08731865322077899,1.0000000000000007,0.0
0.0,0.025628488507059774,1.0000000000000007,0.0
0.0,0.03139681814996305,1.0000000000000007,0.0
0.0,0.15959445251211535,1.0000000000000007,0.0
0.0,0.22056968446826292,1.0000000000000007,0.0
0.0,6.605013183349446,0.18390000000000004,0.0
0.0,0.12200934121024463,1.0000000000000007,0.0
0.0,6.088906438894613,0.19050000000000034,0.0
0.0,0.034826783618423375,1.0000000000000007,0.0
0.0,0.18907848474251285,1.0000000000000007,0.0
0.0,0.06699451232776552,1.0000000000000007,0.0
0.0,0.05422240289246828,1.0000000000000007,0.0
0.0,6.924492010672092,0.12350000000000014,0.0
0.0,7.022582814133967,0.44090000000000024,0.0
0.0,0.12640890805674196,1.0000000000000007,0.0
0.0,0.08263278033494889,1.0000000000000007,0.0
0.0,0.049582518999171266,1.0000000000000007,0.0
0.0,0.08062986083958405,1.0000000000000007,0.0
0.0,0.18762544206640136,1.0000000000000007,0.0
0.0,0.13090087284859403,1.0000000000000007,0.0
0.0,0.10878491666590837,1.0000000000000007,0.0
0.0,0.11512090613478225,1.0000000000000007,0.0
0.0,0.2072992513564243,1.0000000000000007,0.0
0.0,0.049826254430612185,1.0000000000000007,0.0
0.0,0.18535253268426993,1.0000000000000007,0.0
0.0,0.2212498672653855,1.0000000000000007,0.0
0.0,0.08015524429769415,1.0000000000000007,0.0
0.0,0.09364571595215071,1.0000000000000007,0.0
0.0,0.30390648614920807,1.0000000000000007,0.0
0.0,0.10217929547936921,1.0000000000000007,0.0
0.0,0.24996452659997592,1.0000000000000007,0.0
0.0,3.95527739982483,0.15490000000000004,0.0
0.0,0.09681773169615682,1.0000000000000007,0.0
0.0,0.30760811761569085,1.0000000000000007,0.0
0.0,0.04470044767766815,1.0000000000000007,0.0
0.0,0.14035672389908974,1.0000000000000007,0.0
0.0,0.13522825866379196,1.0000000000000007,0.0
0.0,0.04953078626315722,1.0000000000000007,0.0
0.0,0.040079777282805554,1.0000000000000007,0.0
0.0,0.06080406649624217,1.0000000000000007,0.0
0.0,0.10472652650525568,1.0000000000000007,0.0
0.0,0.04981659588595205,1.0000000000000007,0.0
0.0,0.08648827497552278,1.0000000000000007,0.0
0.0,0.09708025098276081,1.0000000000000007,0.0
0.0,0.07247929100278605,1.0000000000000007,0.0
0.0,0.04336855449589831,1.0000000000000007,0.0
0.0,0.1492784506648577,1.0000000000000007,0.0
0.0,0.14100845806706377,1.0000000000000007,0.0
0.0,6.695134531030513,0.05090000000000004,0.0
0.0,0.03003270067213898,1.0000000000000007,0.0
0.0,0.056160263625113845,1.0000000000000007,0.0
0.0,0.16213246355903443,1.0000000000000007,0.0
0.0,0.14571763907455773,1.0000000000000007,0.0
0.0,0.13627664727479863,1.0000000000000007,0.0
0.0,0.18501529081121645,1.0000000000000007,0.0
0.0,0.1176829104112271,1.0000000000000007,0.0
0.0,0.16206403186055696,1.0000000000000007,0.0
0.0,0.0961096294723837,1.0000000000000007,0.0
0.0,0.037701137396898704,1.0000000000000007,0.0
0.0,0.15217623145585424,1.0000000000000007,0.0
0.0,0.0715909387530932,1.0000000000000007,0.0
0.0,0.042873761634953315,1.0000000000000007,0.0
0.0,0.16708646274833344,1.0000000000000007,0.0
0.0,10.32379645919932,0.06370000000000006,0.0
0.0,0.10719416874412538,1.0000000000000007,0.0
0.0,0.14854030925084297,1.0000000000000007,0.0
0.0,0.031081972724797235,1.0000000000000007,0.0
0.0,0.1485077503725386,1.0000000000000007,0.0
0.0,9.488294781331037,0.10480000000000006,0.0
0.0,0.056318560290838204,1.0000000000000007,0.0
0.0,0.0810420341203526,1.0000000000000007,0.0
0.0,0.06938085788761676,1.0000000000000007,0.0
0.0,0.20334451692505087,1.0000000000000007,0.0
0.0,0.13484312071314794,1.0000000000000007,0.0
0.0,5.298636089983693,0.7512,0.0
0.0,0.028398280364443532,1.0000000000000007,0.0
0.0,0.22596859473097766,1.0000000000000007,0.0
0.0,5.719318726188291,0.21349999999999994,0.0
0.0,0.17610126356775774,1.0000000000000007,0.0
0.0,7.522815901055015,0.0899999999999999,0.0
0.0,0.10331071699762237,1.0000000000000007,0.0
0.0,0.04788947150654227,1.0000000000000007,0.0
0.0,3.7647527819173527,0.1284999999999999,0.0
0.0,6.799992837451484,0.5436000000000003,0.0
0.0,6.996910982956148,0.11500000000000019,0.0
0.0,0.13060118524713188,1.0000000000000007,0.0
0.0,0.07193348061561369,1.0000000000000007,0.0
0.0,4.812594191621314,0.3663999999999998,0.0
0.0,5.951140117734188,0.1926000000000002,0.0
0.0,0.0343098275514868,1.0000000000000007,0.0
0.0,0.050682798595667225,1.0000000000000007,0.0
0.0,0.05185774907493644,1.0000000000000007,0.0
0.0,5.031868941537567,0.1910000000000003,0.0
0.0,0.2651576307042564,1.0000000000000007,0.0
0.0,0.09171180741167716,1.0000000000000007,0.0
0.0,0.0677220965634233,1.0000000000000007,0.0
0.0,0.08904205573925503,1.0000000000000007,0.0
0.0,0.20133656367983505,1.0000000000000007,0.0
0.0,0.0984085720123461,1.0000000000000007,0.0
0.0,0.03307268911132287,1.0000000000000007,0.0
0.0,0.17985451767753283,1.0000000000000007,0.0
0.0,0.12879683841107728,1.0000000000000007,0.0
0.0,0.08155708390215687,1.0000000000000007,0.0
0.0,0.09603961283731267,1.0000000000000007,0.0
0.0,0.0455360072701139,1.0000000000000007,0.0
0.0,0.035136044268357904,1.0000000000000007,0.0
0.0,0.18390132364889725,1.0000000000000007,0.0
0.0,0.09552105584453595,1.0000000000000007,0.0
0.0,0.08848208051051956,1.0000000000000007,0.0
0.0,0.03777042651337181,1.0000000000000007,0.0
0.0,0.06556138519585086,1.0000000000000007,0.0
0.0,0.09275256271957283,1.0000000000000007,0.0
0.0,9.710164818021083,0.1084000000000001,0.0
0.0,0.10563609651413147,1.0000000000000007,0.0
0.0,0.04952363036284491,1.0000000000000007,0.0
0.0,0.06883393232334464,1.0000000000000007,0.0
0.0,0.10720799090944162,1.0000000000000007,0.0
0.0,0.0986793347308497,1.0000000000000007,0.0
0.0,6.941045866551861,0.07340000000000002,0.0
0.0,0.06178938031138025,1.0000000000000007,0.0
0.0,0.17750024061920178,1.0000000000000007,0.0
0.0,0.14192684076893106,1.0000000000000007,0.0
0.0,0.13055995239957952,1.0000000000000007,0.0
0.0,7.603324528810895,0.0869999999999999,0.0
0.0,0.11029881854241984,1.0000000000000007,0.0
0.0,0.10134292036681275,1.0000000000000007,0.0
0.0,8.167549775509086,0.1462000000000001,0.0
0.0,0.05857685657017665,1.0000000000000007,0.0
0.0,0.05386898781847216,1.0000000000000007,0.0
0.0,0.042528695898480746,1.0000000000000007,0.0
0.0,0.08824979633474721,1.0000000000000007,0.0
0.0,0.1193425248839869,1.0000000000000007,0.0
0.0,0.10445732107153312,1.0000000000000007,0.0
0.0,7.100445300814951,0.15290000000000004,0.0
0.0,8.088669789015585,0.17199999999999993,0.0
0.0,6.447850824968315,0.09880000000000004,0.0
0.0,0.05217705414398542,1.0000000000000007,0.0
0.0,9.133438009184296,0.18540000000000015,0.0
0.0,0.10193802701274156,1.0000000000000007,0.0
0.0,0.10756594889955118,1.0000000000000007,0.0
0.0,6.392832699111115,0.4349000000000001,0.0
0.0,0.1470761650690445,1.0000000000000007,0.0
0.0,0.12335709170341942,1.0000000000000007,0.0
0.0,0.05528613549156765,1.0000000000000007,0.0
0.0,0.12323647052723712,1.0000000000000007,0.0
0.0,0.10234994745432827,1.0000000000000007,0.0
0.0,0.1509905131831969,1.0000000000000007,0.0
0.0,0.12270657552704749,1.0000000000000007,0.0
0.0,0.06757577151209618,1.0000000000000007,0.0
0.0,0.09685070199714861,1.0000000000000007,0.0
0.0,0.06256426194238529,1.0000000000000007,0.0
0.0,5.0444632973236025,0.0704,0.0
0.0,0.08286534399317948,1.0000000000000007,0.0
0.0,0.1052674810739617,1.0000000000000007,0.0
0.0,0.08699186699678356,1.0000000000000007,0.0
0.0,3.333832166808869,0.22369999999999995,0.0
0.0,0.14144739810161922,1.0000000000000007,0.0
0.0,0.06875483829386268,1.0000000000000007,0.0
0.0,0.18325612297695096,1.0000000000000007,0.0
0.0,0.10482084177330227,1.0000000000000007,0.0
0.0,0.07266316066779456,1.0000000000000007,0.0
0.0,0.09004623662056326,1.0000000000000007,0.0
0.0,0.06830157337375428,1.0000000000000007,0.0
0.0,0.15334659899090824,1.0000000000000007,0.0
0.0,0.08422104036302738,1.0000000000000007,0.0
0.0,0.10737826397987052,1.0000000000000007,0.0
0.0,3.336976082778804,0.23560000000000006,0.0
0.0,0.12495739467690123,1.0000000000000007,0.0
0.0,0.03283212909077554,1.0000000000000007,0.0
0.0,0.07367822119882018,1.0000000000000007,0.0
0.0,0.08746764430052678,1.0000000000000007,0.0
0.0,0.13554038233898744,1.0000000000000007,0.0
0.0,0.07487249720988699,1.0000000000000007,0.0
0.0,0.049006719262366105,1.0000000000000007,0.0
0.0,0.11876076271564415,1.0000000000000007,0.0
0.0,0.13671680606726605,1.0000000000000007,0.0
0.0,0.12611728529719385,1.0000000000000007,0.0
0.0,0.10711378551681597,1.0000000000000007,0.0
0.0,6.941785627124128,0.31009999999999993,0.0
0.0,0.0804670986617673,1.0000000000000007,0.0
0.0,9.196716361221792,0.07510000000000004,0.0
0.0,0.040559660113733645,1.0000000000000007,0.0
0.0,0.14156898682489755,1.0000000000000007,0.0
0.0,4.324987963504652,0.45940000000000014,0.0
0.0,0.3184428245302945,1.0000000000000007,0.0
0.0,0.18643251512761147,1.0000000000000007,0.0
0.0,5.910469381016097,0.0898999999999999,0.0
0.0,6.538426120671361,0.2744999999999999,0.0
0.0,5.712324182457938,0.2604,0.0
0.0,0.1708527202537713,1.0000000000000007,0.0
0.0,0.09085638077554352,1.0000000000000007,0.0
0.0,0.2015166141644306,1.0000000000000007,0.0
0.0,0.08991270283686459,1.0000000000000007,0.0
0.0,0.09283824651129707,1.0000000000000007,0.0
0.0,0.2041738092352186,1.0000000000000007,0.0
0.0,0.08144850521420349,1.0000000000000007,0.0
0.0,0.09977623837755509,1.0000000000000007,0.0
0.0,0.0530171707618267,1.0000000000000007,0.0
0.0,0.21347099511422274,1.0000000000000007,0.0
0.0,0.02997744991725837,1.0000000000000007,0.0
0.0,0.15107788629562321,1.0000000000000007,0.0
0.0,0.03981702358828189,1.0000000000000007,0.0
0.0,0.04398632585132168,1.0000000000000007,0.0
0.0,0.1918623729284757,1.0000000000000007,0.0
0.0,0.11040172583918419,1.0000000000000007,0.0
0.0,0.19747167244601527,1.0000000000000007,0.0
0.0,0.05230408569949334,1.0000000000000007,0.0
0.0,0.11310292417626157,1.0000000000000007,0.0
0.0,6.524369938471038,0.5872000000000002,0.0
0.0,0.0751192657735633,1.0000000000000007,0.0
0.0,0.09465245061675931,1.0000000000000007,0.0
0.0,4.096897615481896,0.3621,0.0
0.0,10.200424439167987,0.15530000000000002,0.0
0.0,0.04167353043757888,1.0000000000000007,0.0
