Expected Annual Damage,Expected Evacuation Costs,Expected Number of Deaths,Total Construction Costs
1417081032.1680803,0.0,1.1112767546471156,0.0
402243480.1886089,0.0,0.8972521768515578,0.0
479979231.7550723,0.0,0.8978916216544677,0.0
1354772064.1521046,0.0,0.889864991821921,0.0
987948741.791992,0.0,1.3166280731720283,0.0
80839383.05526204,0.0,0.06896214449786757,0.0
2150857950.7550125,0.0,1.9744809624615018,0.0
359935034.4051938,0.0,0.5315181658619718,0.0
950542434.3714638,0.0,1.0076099022427345,0.0
945126062.79228,0.0,1.6926157489982308,0.0
1437055078.6893325,0.0,2.023277676556389,0.0
303645701.80063605,0.0,0.48134355759502917,0.0
2022709905.275851,0.0,1.9359560581155437,0.0
844194969.4472214,0.0,1.2341170628131302,0.0
794991218.7262928,0.0,1.3205522730669694,0.0
196771999.8331684,0.0,0.21601520835277288,0.0
846498535.67236,0.0,0.9293787732818963,0.0
476337692.97738576,0.0,0.5088851617760157,0.0
1200062346.545266,0.0,0.7419788756481813,0.0
290729709.92688954,0.0,0.31041030009721365,0.0
945248127.6253357,0.0,0.8867195808383078,0.0
313546195.40689015,0.0,0.44406096352257335,0.0
196661310.85499412,0.0,0.16612942938364364,0.0
247512800.44141585,0.0,0.2521181477944169,0.0
497037770.80952644,0.0,0.3875514782877358,0.0
549463756.2824223,0.0,0.7293179832956352,0.0
881833628.0182414,0.0,0.9027904436757579,0.0
1354550726.8640835,0.0,2.2272143014891204,0.0
215597208.27272305,0.0,0.4049987968400566,0.0
707861295.8688217,0.0,1.2480704893210361,0.0
526453290.8320562,0.0,0.8537411966854564,0.0
795955466.4600751,0.0,0.7417470224347895,0.0
27989972.227889985,0.0,0.052822132607012476,0.0
567845268.988777,0.0,0.6387121100222961,0.0
244380474.06980437,0.0,0.3877818014433488,0.0
163100071.14511293,0.0,0.2782236510055657,0.0
1112141437.0801377,0.0,1.864271307770368,0.0
590799264.3143413,0.0,0.6280121553548343,0.0
35232883.190618016,0.0,0.05799279854566747,0.0
165022779.217094,0.0,0.1838674532855541,0.0
782727405.4435663,0.0,0.9540529432000469,0.0
298772422.1668567,0.0,0.5082123163070825,0.0
224065143.30116683,0.0,0.2013138452251716,0.0
217404750.92434317,0.0,0.21001902329753264,0.0
337255942.7118225,0.0,0.44658011191880403,0.0
337091253.1179184,0.0,0.3698612045362334,0.0
1297593920.3706257,0.0,1.827297416791384,0.0
447551681.9441235,0.0,0.5987441798113357,0.0
994637006.6059401,0.0,0.7980838426522906,0.0
234229613.80139643,0.0,0.37677718066897814,0.0
458187783.19042057,0.0,0.5115704432475665,0.0
136627853.09589297,0.0,0.20060825994022277,0.0
275179006.4886002,0.0,0.3306429410948594,0.0
258308018.59188852,0.0,0.3344747596489226,0.0
1482436662.3524563,0.0,2.0555240447118632,0.0
531193708.7543905,0.0,1.1194984426911017,0.0
84468086.0020697,0.0,0.07232469332654311,0.0
444378201.4806472,0.0,1.0552237304005987,0.0
600280753.7186385,0.0,1.2632305882899084,0.0
986969285.247992,0.0,0.7476168509179929,0.0
527832399.03820133,0.0,0.415469153783714,0.0
430234907.19434166,0.0,0.6360162177636942,0.0
271755672.3872852,0.0,0.244032811154548,0.0
1748471938.7640347,0.0,1.1383078806862106,0.0
30406271.059600443,0.0,0.05648725942238016,0.0
824860739.103837,0.0,0.7544604893459137,0.0
675782962.9622118,0.0,1.4608992442804591,0.0
1204871302.641843,0.0,0.7390643880432258,0.0
102833397.44626096,0.0,0.09587117801088281,0.0
111589740.05050889,0.0,0.10691320166176178,0.0
1382359527.7199323,0.0,1.849774812638593,0.0
2095999717.1546645,0.0,1.6980061559224768,0.0
131056336.90975066,0.0,0.14705506328448237,0.0
425141279.7584642,0.0,0.49961242022737323,0.0
461890540.2530885,0.0,0.45305703280610155,0.0
238391007.56568253,0.0,0.3507711984430989,0.0
410687202.70887077,0.0,0.33249861852665247,0.0
735240879.7427907,0.0,1.275077618241623,0.0
578015581.3770005,0.0,0.9837020399394133,0.0
611256818.9903102,0.0,0.9574028998439723,0.0
531060347.11799765,0.0,1.2904453190631817,0.0
243702850.7526843,0.0,0.387063621539474,0.0
499410629.71793175,0.0,0.4108597702304144,0.0
367044851.6000765,0.0,0.3984675820180821,0.0
1253649737.183895,0.0,1.047783755912613,0.0
359695595.1756625,0.0,0.41072407776359393,0.0
297911377.1506477,0.0,0.43300997196711244,0.0
48049847.17232766,0.0,0.06304439610252473,0.0
352360562.64957047,0.0,0.3408984273252483,0.0
1266090080.4910924,0.0,1.0139402240436843,0.0
254533526.7752266,0.0,0.35499155196340615,0.0
328853150.7336484,0.0,0.30015896210740917,0.0
1115935819.0802522,0.0,1.4429493354238085,0.0
90383885.61796845,0.0,0.14157039107485853,0.0
1355456202.046433,0.0,0.9422140023013115,0.0
685351064.7942233,0.0,0.7568651396775676,0.0
57309410.346507505,0.0,0.08032363582389576,0.0
1155065490.2582405,0.0,1.564770750618539,0.0
1365023448.4437242,0.0,0.9094076717470696,0.0
483099891.54700994,0.0,1.1554439050673677,0.0
1254817669.9971585,0.0,1.0459797231874188,0.0
63739729.33376765,0.0,0.07407079832037643,0.0
492052595.3704424,0.0,1.0227970363582741,0.0
617022108.8204398,0.0,0.6218532092387739,0.0
662230466.407656,0.0,0.8721259440607899,0.0
690913699.5290003,0.0,0.7482265817587088,0.0
151077377.49332282,0.0,0.23572822740660088,0.0
1735967827.7218482,0.0,1.380442863936535,0.0
287053088.5083376,0.0,0.28394341689439667,0.0
731203601.2106125,0.0,1.2258135152619607,0.0
893063638.9689628,0.0,1.263933906728145,0.0
660049673.3512105,0.0,1.195510772847793,0.0
199946288.33924395,0.0,0.215202449946093,0.0
1605337953.0353713,0.0,1.8930255283728756,0.0
168880690.20872974,0.0,0.16371879590184843,0.0
1190037392.9843452,0.0,1.0835170023390397,0.0
177675813.41594866,0.0,0.3396586176416897,0.0
362238474.7284919,0.0,0.3249503864301888,0.0
682648185.0669721,0.0,1.345472264848813,0.0
759149046.1729028,0.0,0.6835960582683134,0.0
279450689.6414498,0.0,0.3920553139050462,0.0
977919347.3789117,0.0,1.1523717431141414,0.0
1164793491.573904,0.0,1.962978204221999,0.0
1080114107.7757492,0.0,0.8103040091250686,0.0
537749854.4516132,0.0,1.1287189458090665,0.0
1228872885.8798392,0.0,0.9766503895148451,0.0
104240834.06606022,0.0,0.10328970453637366,0.0
788360197.5374352,0.0,1.3324881484917568,0.0
1390438802.3284185,0.0,1.6153095933759285,0.0
965131785.145719,0.0,1.0897445918248225,0.0
515601597.0448843,0.0,1.2760143793636758,0.0
885042342.1981664,0.0,1.0106566919597253,0.0
739646230.7656263,0.0,1.1390125291138726,0.0
116578172.39674518,0.0,0.12197105574537354,0.0
305813230.0428271,0.0,0.38208812196249886,0.0
1150251271.101989,0.0,0.7581138263947189,0.0
269365337.3709413,0.0,0.5407950806164291,0.0
292258159.77608955,0.0,0.28703769941502966,0.0
342502107.7361418,0.0,0.3696561583751118,0.0
295899997.39432967,0.0,0.3057664935379532,0.0
687528148.5363985,0.0,1.3147827211366154,0.0
1304106239.7112262,0.0,1.5679623916876984,0.0
541004368.8362737,0.0,0.5016314029380351,0.0
748412155.7633599,0.0,0.8738109001513519,0.0
1255836567.5909972,0.0,0.7838663883723623,0.0
847041224.0314367,0.0,1.2077728608993408,0.0
1443287002.6808152,0.0,1.0129797394348512,0.0
417996698.0402316,0.0,1.0230227956552889,0.0
279557592.51685953,0.0,0.19648304501672184,0.0
69698584.25653288,0.0,0.14979539647535756,0.0
1515016510.2685626,0.0,0.9917984236910777,0.0
1682267071.4270344,0.0,1.7426428505421594,0.0
308766416.2516701,0.0,0.4768954021291256,0.0
2002418174.834425,0.0,2.057011705619395,0.0
102731546.4174115,0.0,0.1410427655647919,0.0
2187026831.9301076,0.0,2.0635061611443244,0.0
292457267.49492496,0.0,0.45974971460505887,0.0
400660797.0922189,0.0,0.351353815191275,0.0
322792671.8698083,0.0,0.34641689739643894,0.0
1203523640.7251515,0.0,1.7627280993391208,0.0
1488369898.5551052,0.0,1.2687045759003381,0.0
1252185017.7781785,0.0,0.8183528285910686,0.0
722594611.5534997,0.0,0.6136785026681892,0.0
411996019.2285408,0.0,0.8150843212892359,0.0
1272608531.5467315,0.0,0.774665820908308,0.0
327911167.6382763,0.0,0.2613877953870361,0.0
296205449.0444682,0.0,0.25939666197317796,0.0
68826767.57963204,0.0,0.09698294852217425,0.0
118955202.34892617,0.0,0.1348204685043372,0.0
1632825566.4333253,0.0,1.9245229341499086,0.0
1034408267.8968301,0.0,1.5329553353212158,0.0
219247278.69464383,0.0,0.5303808902230401,0.0
655783838.4139063,0.0,0.8095438606409813,0.0
583644817.8275847,0.0,0.9989972592792791,0.0
812074608.3419375,0.0,1.18928754581247,0.0
1516296368.7060149,0.0,1.2045361007858757,0.0
731755131.2287095,0.0,0.8540255783844074,0.0
1489695265.9331796,0.0,1.4359146945762928,0.0
140595667.26700294,0.0,0.16316360148404901,0.0
34703604.24641303,0.0,0.07714727677704943,0.0
127038023.74260557,0.0,0.18426492886323284,0.0
761561614.6600276,0.0,0.8840977349036168,0.0
580157602.2531663,0.0,0.651535731258403,0.0
807208664.9267547,0.0,0.7499094588690416,0.0
896015374.5550847,0.0,1.1372985656433485,0.0
974919341.3251288,0.0,0.7459151306777003,0.0
944256520.9204472,0.0,0.6590775208172623,0.0
341874074.1719138,0.0,0.49364256912100873,0.0
276187986.3787669,0.0,0.6234987227379745,0.0
969827627.1413393,0.0,0.7412067534087606,0.0
723569173.2670875,0.0,1.1166796220827557,0.0
936507245.7926497,0.0,0.9020556925761463,0.0
69092505.23364282,0.0,0.11628968004728654,0.0
292546935.1293634,0.0,0.28699831264981457,0.0
1444124061.7848806,0.0,1.1454147459836934,0.0
706211855.2358257,0.0,0.6751042120822028,0.0
1370213693.5365908,0.0,1.20909249967544,0.0
387754263.57534504,0.0,0.3647240604172963,0.0
466808061.7901814,0.0,0.6161038721422443,0.0
1101496717.5029552,0.0,0.8440156878259772,0.0
1716555445.3494856,0.0,1.358212113043106,0.0
681703397.8375944,0.0,0.7834968276639911,0.0
774719217.0178142,0.0,0.6165343024441587,0.0
1517450706.9255006,0.0,1.195176665762373,0.0
579769991.6273844,0.0,0.529262378763923,0.0
1731292638.9445534,0.0,1.3706173948764442,0.0
1033898096.7308574,0.0,1.345977120634653,0.0
1171814332.7172306,0.0,1.4066957595051668,0.0
140077513.7804022,0.0,0.2937205130946001,0.0
142000534.6710395,0.0,0.14212609151559202,0.0
731200535.345669,0.0,0.8824369007355852,0.0
425189346.4439894,0.0,0.36819940200359913,0.0
276633530.4569426,0.0,0.37675022678261877,0.0
564484079.8922852,0.0,1.1806538643907079,0.0
543004015.5683777,0.0,0.8982105592526388,0.0
312090618.3413684,0.0,0.7924040670187182,0.0
411459642.652936,0.0,0.7972967396540835,0.0
1134977264.2798438,0.0,0.8689473912329941,0.0
594126840.8130769,0.0,1.2392195641850368,0.0
375450431.1561927,0.0,0.45243027389080137,0.0
349479410.8099941,0.0,0.44503117375261203,0.0
1772807063.3943813,0.0,2.0532283398039133,0.0
199476954.38452503,0.0,0.23850821869106067,0.0
267893746.49988687,0.0,0.31298350979815254,0.0
1625297442.9029338,0.0,1.2948067220261512,0.0
1298055108.4525282,0.0,1.8417325594743952,0.0
344837186.44457716,0.0,0.37251880538225723,0.0
475300005.6206689,0.0,0.5033570108119977,0.0
861148703.7624404,0.0,0.8040715216745724,0.0
178146070.4529634,0.0,0.19387278860503737,0.0
115874187.58301966,0.0,0.10275567607058089,0.0
522447265.3536687,0.0,0.4375392463044221,0.0
184059698.3473352,0.0,0.2597005752417399,0.0
895368191.1535294,0.0,0.9358283728392794,0.0
41763921.84352422,0.0,0.08218456097336983,0.0
434500656.5212097,0.0,0.5258489224582577,0.0
232675629.22412494,0.0,0.2664848913138991,0.0
767976144.3608865,0.0,0.7020750070093019,0.0
556873130.7086129,0.0,0.5934797698185927,0.0
368603644.276305,0.0,0.31852528619476506,0.0
187751052.85795078,0.0,0.25408162648028954,0.0
151021644.35352796,0.0,0.21472199523338584,0.0
239303804.73744315,0.0,0.2736675868876206,0.0
847558037.6003975,0.0,1.2224338196604363,0.0
895413049.9886848,0.0,1.0213878297100984,0.0
899430849.0857944,0.0,0.8912633942341465,0.0
2095141419.9965687,0.0,1.9488587219693567,0.0
1207947762.5499985,0.0,0.7418473828095886,0.0
145925912.00155374,0.0,0.17143832461111483,0.0
1387447361.8026032,0.0,1.2662269573251124,0.0
204889180.49839273,0.0,0.2310620967519053,0.0
166684289.41787598,0.0,0.18710880419909437,0.0
182410112.96201327,0.0,0.20338831142478753,0.0
99918492.54107165,0.0,0.1383643387766949,0.0
623797941.1382629,0.0,0.5196167151629545,0.0
17099906.631517593,0.0,0.02786819882392271,0.0
129502469.63072303,0.0,0.20481941983597404,0.0
795749706.1150389,0.0,1.112351190986427,0.0
214771565.29124796,0.0,0.26979691859340865,0.0
190972853.2658834,0.0,0.2816367480405856,0.0
952861340.1763419,0.0,0.71403001558658,0.0
106743690.4614293,0.0,0.15226804452191245,0.0
1087358162.9746869,0.0,1.5779112484258455,0.0
503156716.0830485,0.0,0.7889623429873326,0.0
352413691.2122023,0.0,0.5094457701105809,0.0
875561538.9522287,0.0,1.400522591876437,0.0
196165986.93603048,0.0,0.25923896677253133,0.0
525150104.45182884,0.0,0.40750063866418984,0.0
316547370.0744633,0.0,0.3451361291820826,0.0
38504781.4662612,0.0,0.05625917363354596,0.0
151678025.0816031,0.0,0.22522128289762086,0.0
67165814.94047049,0.0,0.07452243942366657,0.0
1108843306.0481775,0.0,1.0786076674971488,0.0
276849872.04622704,0.0,0.3169054794047289,0.0
736684513.6945009,0.0,1.2746174536909047,0.0
567763931.346597,0.0,0.4825106998305191,0.0
229302767.7101037,0.0,0.16857966519683248,0.0
882036819.3273101,0.0,1.5342309746047131,0.0
92898097.57473369,0.0,0.1407723306669441,0.0
326940213.9604064,0.0,0.45854859784707946,0.0
998557875.1523509,0.0,0.644372775988299,0.0
832030247.9851615,0.0,0.8122619243685255,0.0
247370502.00734624,0.0,0.4904465566664234,0.0
357462608.91297555,0.0,0.370611641757856,0.0
48852499.065077186,0.0,0.0824597851653395,0.0
843943311.9433475,0.0,1.7341575286449082,0.0
229951126.52434146,0.0,0.3982790659977216,0.0
1289326171.7171702,0.0,1.8586482618343374,0.0
545769993.3540869,0.0,1.3202962385683341,0.0
81387457.67338365,0.0,0.13144532859110358,0.0
1120156429.5118349,0.0,1.6187845312173634,0.0
456847985.1195199,0.0,0.36101393508885843,0.0
168599922.34593633,0.0,0.1676628759707955,0.0
1579514231.8901975,0.0,1.8655409927325257,0.0
114286988.61577019,0.0,0.138028983866668,0.0
1153912094.8096495,0.0,0.6950916983056488,0.0
731730003.4747293,0.0,0.8537023639666494,0.0
75812307.6650421,0.0,0.07749275218442365,0.0
65660491.22003679,0.0,0.07409181917668739,0.0
528797995.97762996,0.0,0.5110245735250992,0.0
1545708257.561964,0.0,1.231247269093545,0.0
1342837527.2881947,0.0,1.310280349963499,0.0
599732050.4979972,0.0,0.8173368248425746,0.0
1144607785.3264458,0.0,0.9454138041154905,0.0
667911388.6852975,0.0,0.7363453872477579,0.0
1128157975.6915321,0.0,1.1418128063013204,0.0
314610738.3270041,0.0,0.45316910716365744,0.0
356385114.4740075,0.0,0.40600746096068246,0.0
708917380.6450195,0.0,1.2570811579460472,0.0
1264135221.248571,0.0,0.7904666563640083,0.0
948332572.8877747,0.0,1.2572728423270152,0.0
257050585.7743908,0.0,0.3757944810502608,0.0
794851625.0895954,0.0,0.979649673227777,0.0
238957766.19426113,0.0,0.23752720442241318,0.0
189939970.48527655,0.0,0.3794983377825643,0.0
105106054.93072641,0.0,0.14069787141702803,0.0
872082866.0006466,0.0,1.6831522325529478,0.0
136013080.80002007,0.0,0.16129345269842843,0.0
161389573.47717562,0.0,0.26280389353669087,0.0
503142495.8330059,0.0,1.0058542356048488,0.0
154297937.2063468,0.0,0.20706582797316903,0.0
501022771.2485388,0.0,1.2445774282343367,0.0
334969182.8401414,0.0,0.5290513198396943,0.0
935752000.9946231,0.0,1.0801621885640107,0.0
122388810.72856653,0.0,0.19379583832894715,0.0
325107233.5582792,0.0,0.4911641529017511,0.0
835917847.3918461,0.0,0.7576244214682418,0.0
1091319053.5341046,0.0,1.4122210610018522,0.0
668098108.3459038,0.0,1.4518073449649096,0.0
595118017.285305,0.0,0.7703206122100448,0.0
1622564535.715252,0.0,1.0993309269633174,0.0
62479176.2749407,0.0,0.1409749455831377,0.0
942285339.4824295,0.0,0.7080550872399279,0.0
152743766.6607157,0.0,0.12209499479102134,0.0
627866728.0772221,0.0,0.5358169921448548,0.0
232456188.23630005,0.0,0.30827813451543123,0.0
189966057.43321174,0.0,0.3157496802072839,0.0
553929923.7964437,0.0,1.2124046921354994,0.0
330983575.7207188,0.0,0.4322874723196686,0.0
1058344669.0562227,0.0,0.8506647289508956,0.0
963248725.7619671,0.0,0.717471880880602,0.0
217859015.7052036,0.0,0.19469329442519434,0.0
544390314.873131,0.0,1.0440593462053112,0.0
669093468.1284657,0.0,0.7286525720409531,0.0
887465062.7296367,0.0,1.0142074646663473,0.0
1040310655.030177,0.0,1.0159086924526404,0.0
763651980.5728561,0.0,0.9462270029090764,0.0
253555995.9488016,0.0,0.3269263918081919,0.0
270896063.62162787,0.0,0.2333307749363343,0.0
731780062.4381027,0.0,0.8149977111709729,0.0
1184368129.8004072,0.0,1.0797474787174417,0.0
327885123.0229235,0.0,0.43258332137146277,0.0
723310013.9484776,0.0,0.8981328137504421,0.0
790934239.807916,0.0,0.4952086849213853,0.0
2227332304.7690215,0.0,2.0939249281269814,0.0
234141664.0377006,0.0,0.2100123476748884,0.0
98647986.37204282,0.0,0.11431944215059892,0.0
547167825.6533227,0.0,0.5659265623520771,0.0
395181043.00047493,0.0,0.7171796993268053,0.0
1548306278.2327142,0.0,1.0358394533769157,0.0
652151005.3114539,0.0,0.6957240369409675,0.0
826196261.097125,0.0,0.7626111255773129,0.0
1304090140.862311,0.0,2.132038637486624,0.0
926634482.1482832,0.0,0.8846772869038599,0.0
164010074.262473,0.0,0.1566894108006894,0.0
766553068.3575088,0.0,1.167484262708196,0.0
199326288.51492926,0.0,0.24932419661657723,0.0
798436776.2002456,0.0,0.5372298034831148,0.0
938402533.2840124,0.0,0.714669411795919,0.0
1490786451.4150147,0.0,1.7324951383239056,0.0
947103929.8960218,0.0,0.9435598312673067,0.0
627856431.1954238,0.0,0.43786238892772145,0.0
1306720281.0313187,0.0,0.816835506213849,0.0
1012065307.7025123,0.0,0.9709812003640462,0.0
879885913.9145502,0.0,0.9019154397547613,0.0
236958580.97338158,0.0,0.4786418947067828,0.0
145198507.1864546,0.0,0.25783210415036584,0.0
355039547.5711738,0.0,0.38788138422377594,0.0
176065916.42141163,0.0,0.2468508206227795,0.0
971958040.3402889,0.0,0.7767580273315413,0.0
206655127.79223728,0.0,0.5086578709795875,0.0
141589869.96921602,0.0,0.11761747991565663,0.0
292218792.9423363,0.0,0.34961313389367266,0.0
1354993254.6707847,0.0,1.9187538289568415,0.0
771170535.8464286,0.0,1.255933677447502,0.0
1633094562.852649,0.0,1.9173263470262263,0.0
351073465.87921435,0.0,0.914122592685075,0.0
823997592.9882658,0.0,1.2048981647133308,0.0
408829059.23590696,0.0,0.7061717374714381,0.0
229369361.64864475,0.0,0.26657227903898645,0.0
1172649417.0448127,0.0,0.967690561509171,0.0
532753329.95386034,0.0,1.3013737242343886,0.0
978581310.9244777,0.0,1.4778091161975726,0.0
2037157844.4952104,0.0,1.93356274279475,0.0
1329903096.370673,0.0,1.8933595393289615,0.0
737635753.3724154,0.0,0.8641864416163662,0.0
1035408203.0546923,0.0,1.1200925300746907,0.0
520434374.63760537,0.0,0.7542868448948975,0.0
1370895330.5393474,0.0,0.8704192671909405,0.0
427934075.31773925,0.0,0.956577163978744,0.0
1496033222.951464,0.0,2.075913084910971,0.0
174075423.38280582,0.0,0.22285251354972613,0.0
471152882.5393709,0.0,0.5841238301907092,0.0
210396747.24556446,0.0,0.20222722357990727,0.0
763074300.8340085,0.0,1.2824124970838646,0.0
465422066.4628209,0.0,1.0057721131629744,0.0
122071164.77874786,0.0,0.1213589367838296,0.0
146345981.13060048,0.0,0.12581322354738597,0.0
218513506.2727555,0.0,0.25842480100569276,0.0
1675075876.4404974,0.0,1.2424974885203643,0.0
224965893.7629264,0.0,0.23858365859652567,0.0
670300829.8429735,0.0,0.7580995165042769,0.0
892471187.5288538,0.0,1.2610158867523107,0.0
81653884.55090788,0.0,0.11942617852486682,0.0
1087163525.5654867,0.0,0.9407740342662654,0.0
153203405.20013845,0.0,0.16574080638238112,0.0
1083695721.5964289,0.0,1.834969298664625,0.0
564517761.7433034,0.0,0.43098466987836004,0.0
193762660.6785896,0.0,0.28480059547099396,0.0
1004487533.6446259,0.0,0.7588941379637905,0.0
275130097.1053428,0.0,0.2970022491659598,0.0
955498196.0649467,0.0,1.4012374832676004,0.0
1174255034.83896,0.0,1.0441026571750514,0.0
882005426.9329922,0.0,0.8876576601395578,0.0
